109807;151499;CC_REDES_SOCIAIS_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
139528;183830;CC_CSR_ATEND_DIGITAL_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
144301;194823;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182912;97757;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
117030;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
188515;106776;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182373;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182914;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
183100;194830;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
132565;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193068;195415;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
162453;154483;CC_RECLAME_AQUI_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
